  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO,Não, Não Informado,28/06/2021,Pregão,12/01/2022,A,GERMED FARMACEUTICA LTDA ,45.992.062/0009-12,IBITURUNA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,35.909.317/0001-20,MUNICIPIO DE PARA DE MINAS,18.313.817/0001-85,PARA DE MINAS,MG,"294000,0000","0,1099","0,0000",N/A,"0,0884"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420110,24/09/2020,Pregão,26/05/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA - EPP ,17.472.278/0001-64,FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA,18.478.187/0001-07,MARABA,PA,"10500,0000","0,1100","2,6300",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1565100680031,09/09/2021,Pregão,03/12/2021,A,ZYDUS NIKKHO FARMACEUTICA LTDA ,05.254.971/0001-81,DROGAFONTE LTDA,08.778.201/0001-26,FUNDO MUNICIPAL DE SAUDE,11.164.805/0001-97,JURIPIRANGA,PB,"5000,0000","0,1100","2,6213",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1438102500061,28/06/2021,Pregão,13/01/2022,A,CIMED INDUSTRIA DE MEDICAMENTOS LTDA ,02.814.497/0001-07,BH FARMA COMÉRCIO LTDA,42.799.163/0001-26,MUNICIPIO DE PARA DE MINAS,18.313.817/0001-85,PARA DE MINAS,MG,"277000,0000","0,1100","0,5930",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420129,22/10/2021,Pregão,06/01/2022,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE PALOTINA,76.208.487/0001-64,PALOTINA,PR,"40000,0000","0,1100","2,6627",02/2022,"0,1095"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1058308410022,12/05/2021,Pregão,22/06/2021,A,GERMED FARMACÊUTICA LTDA,45.992.062/0001-65,DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA - EPP ,76.386.283/0001-13,FUNDO MUNICIPAL DE SAUDE DE TRES LAGOAS-MS,13.034.603/0001-56,TRES LAGOAS,MS,"70000,0000","0,1100","2,1033",02/2022,"0,0884"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO,Não, Não Informado,01/03/2021,Pregão,09/07/2021,A,EMS S/A,57.507.378/0006-08,I C L L MENDES EIRELI,10.985.550/0001-60,FUNDO MUNICIPAL DE SAUDE,13.861.101/0001-07,BERTOLINIA,PI,"5000,0000","0,1100","0,0000",N/A,"0,0884"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420021,07/06/2021,Pregão,20/09/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA - EPP ,17.472.278/0001-64,FUNDO MUNICIPAL DE SAUDE DE PIMENTA BUENO,08.968.508/0001-90,PIMENTA BUENO,RO,"18000,0000","0,1100","2,1160",02/2022,"0,0884"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO,Não, Não Informado,05/03/2021,Pregão,04/11/2021,A,BIOLAB SANUS FARMACEUTICA LTDA ,49.475.833/0012-50,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE URU,44.556.207/0001-12,URU,SP,"4000,0000","0,1100","0,0000",N/A,"0,0884"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730048,10/11/2021,Pregão,14/12/2021,A,EMS S/A,57.507.378/0003-65,GILMAR ARAUJO RODRIGUES - ME   ,08.618.163/0001-44,MUNICIPIO DE NOVA EUROPA,71.989.982/0001-34,NOVA EUROPA,SP,"6000,0000","0,1100","2,1290",02/2022,"0,0884"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO,Não, Não Informado,07/04/2021,Pregão,10/09/2021,A,EMS S/A,57.507.378/0006-08,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE,07.851.282/0001-80,ROLIM DE MOURA,RO,"3600,0000","0,1100","0,0000",N/A,"0,0884"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730048,23/07/2021,Pregão,09/12/2021,A,EMS S/A,57.507.378/0003-65,RG2S DISTRIBUIDORA DE MEDICAMENTOS LTDA,31.905.076/0001-90,MUNICIPIO DE ITAPETININGA,46.634.291/0001-70,ITAPETININGA,SP,"162000,0000","0,1100","2,1290",02/2022,"0,0884"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1267503280029,03/12/2020,Pregão,24/06/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,LUMANN DISTRIBUIDORA DE MEDICAMENTOS LTDA ,26.419.311/0001-83,FUNDO MUNICIPAL DE SAUDE,19.275.776/0001-42,COLORADO DO OESTE,RO,"15000,0000","0,1100","2,1163",02/2022,"0,0884"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não,1677304800076,17/03/2021,Pregão,23/08/2021,A,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA ,05.044.984/0001-26,PHARMAPLUS LTDA ,03.817.043/0001-52,MUNICIPIO DE SAO JOSE DE ESPINHARAS,08.882.730/0001-75,SAO JOSE DE ESPINHARAS,PB,"2520,0000","0,1100","2,3910",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não,1677304800076,25/09/2020,Pregão,23/12/2021,A,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA ,05.044.984/0001-26,MEDICAH COMERCIO DE MEDICAMENTOS EIRELI ,11.195.977/0001-28,FUNDO MUNICIPAL DE SAUDE DE PINDOBA,11.243.983/0001-03,PINDOBA,AL,"18000,0000","0,1100","2,3623",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420072,28/04/2021,Pregão,30/08/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA - EPP ",15.218.561/0001-39,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE MATARACA-PB,13.070.749/0001-57,MATARACA,PB,"4200,0000","0,1100","2,3910",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1057305940022,04/10/2021,Pregão,10/01/2022,A,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,VALE COMERCIAL LTDA,71.336.101/0001-86,MUNICIPIO DE SAO JOSE DA BARRA,01.616.458/0001-32,SAO JOSE DA BARRA,MG,"8000,0000","0,1100","1,7193",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1267503280071,03/12/2020,Pregão,24/06/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,LUMANN DISTRIBUIDORA DE MEDICAMENTOS LTDA ,26.419.311/0001-83,FUNDO MUNICIPAL DE SAUDE,19.275.776/0001-42,COLORADO DO OESTE,RO,"15000,0000","0,1100","2,3767",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não, Não Informado,07/05/2021,Pregão,13/01/2022,A,TORRENT DO BRASIL LTDA ,33.078.528/0004-85,PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS - EIRELI ,28.123.417/0001-60,MUNICIPIO DE CASSIA DOS COQUEIROS,44.229.805/0001-87,CASSIA DOS COQUEIROS,SP,"12000,0000","0,1100","0,0000",N/A,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1058308410073,25/06/2021,Pregão,09/02/2022,A,GERMED FARMACÊUTICA LTDA,45.992.062/0001-65,DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA - EPP ,76.386.283/0001-13,MUNICIPIO DE MONTE ALTO,51.816.247/0001-11,MONTE ALTO,SP,"30000,0000","0,1100","2,3910",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não, Não Informado,09/02/2021,Pregão,30/06/2021,A,EMS S/A,57.507.378/0006-08,RG2S DISTRIBUIDORA DE MEDICAMENTOS LTDA,31.905.076/0001-90,FUNDO MUNICIPAL DE SAUDE DE TOMAR DO GERU,11.412.389/0001-07,TOMAR DO GERU,SE,"30000,0000","0,1100","0,0000",N/A,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não, Não Informado,03/03/2021,Pregão,21/06/2021,A,EMS S/A,57.507.378/0006-08,RG2S DISTRIBUIDORA DE MEDICAMENTOS LTDA,31.905.076/0001-90,MUNICIPIO DE PORTO FERREIRA,45.339.363/0001-94,PORTO FERREIRA,SP,"2000,0000","0,1100","0,0000",N/A,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1677304790062,05/04/2021,Pregão,07/06/2021,A,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA ,05.044.984/0001-26,S & R DISTRIBUIDORA LTDA,04.889.315/0001-92,FUNDO MUNICIPAL DE SAUDE - MAUA DA SERRA,09.280.202/0001-09,MAUA DA SERRA,PR,"10000,0000","0,1100","2,3913",02/2022,"0,0942"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1438102500061,09/06/2021,Pregão,30/12/2021,A,CIMED INDUSTRIA DE MEDICAMENTOS LTDA ,02.814.497/0001-07,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,MUNICIPIO DE DRACENA,44.880.060/0001-11,DRACENA,SP,"60000,0000","0,1100","0,5930",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267503280126,25/01/2021,Pregão,12/03/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.372.020/0001-44,CONSORCIO INTERMUNICIPAL DE SAUDE DA REGIAO DO CONTESTADO,03.887.256/0001-50,CANOINHAS,SC,"379000,0000","0,1100","2,6297",02/2022,"0,1095"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420064,13/10/2020,Pregão,03/02/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA - EPP ,76.386.283/0001-13,MUNICIPIO DE JABOTICABAL,50.387.844/0001-05,JABOTICABAL,SP,"300000,0000","0,1100","2,3913",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1052500380048,18/05/2021,Pregão,27/07/2021,A,TORRENT DO BRASIL LTDA,33.078.528/0001-32,ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,09.192.829/0001-08,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"20010,0000","0,1100","2,3890",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não, Não Informado,26/08/2020,Pregão,12/01/2021,A,EMS S/A,57.507.378/0006-08,CIRURGICA NOSSA SENHORA - EIRELI,24.586.988/0001-80,MUNICIPIO DE BROTAS,46.362.927/0001-72,BROTAS,SP,"20010,0000","0,1100","0,0000",N/A,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420072,12/05/2021,Pregão,22/06/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,DIMEVA DISTRIBUIDORA E IMPORTADORA LTDA - EPP ,76.386.283/0001-13,FUNDO MUNICIPAL DE SAUDE DE TRES LAGOAS-MS,13.034.603/0001-56,TRES LAGOAS,MS,"100000,0000","0,1100","2,3623",02/2022,"0,0942"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267503280126,02/07/2021,Pregão,11/10/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,CONSORCIO INTERMUNICIPAL DE SAUDE DA REGIAO DO CONTESTADO,03.887.256/0001-50,CANOINHAS,SC,"562100,0000","0,1100","2,6297",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não,1003300660073,09/02/2021,Pregão,07/11/2021,A,EMS S/A,57.507.378/0006-08,MEDVIDA DISTRIBUIDORA DE MEDICAMENTOS HOSPITALAR EIRELI - ME,06.132.785/0001-32,FUNDO MUNICIPAL DE SAUDE DE PRIMAVERA,10.291.345/0001-03,PRIMAVERA,PE,"4500,0000","0,1100","0,0000",N/A,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420129,23/07/2021,Pregão,09/12/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE ITAPETININGA,46.634.291/0001-70,ITAPETININGA,SP,"180000,0000","0,1100","2,6627",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não,1052500100096,20/05/2021,Pregão,07/06/2021,A,TORRENT DO BRASIL LTDA,33.078.528/0001-32,BH FARMA COMÉRCIO LTDA,42.799.163/0001-26,MUNICIPIO DE SANTA CRUZ DAS PALMEIRAS,46.371.654/0001-22,SANTA CRUZ DAS PALMEIRAS,SP,"36000,0000","0,1100","1,5790",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não,1003300660073,09/02/2021,Pregão,07/11/2021,A,EMS S/A,57.507.378/0006-08,MEDVIDA DISTRIBUIDORA DE MEDICAMENTOS HOSPITALAR EIRELI - ME,06.132.785/0001-32,FUNDO MUNICIPAL DE SAUDE DE PRIMAVERA,10.291.345/0001-03,PRIMAVERA,PE,"6000,0000","0,1100","0,0000",N/A,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,19/04/2021,Pregão,09/06/2021,A,EMS S/A,57.507.378/0006-08,FOXMED MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA ,24.994.990/0001-99,FUNDO MUNICIPAL DE SAUDE,11.248.285/0001-09,IPOJUCA,PE,"134640,0000","0,1100","0,0000",N/A,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,26/11/2020,Pregão,26/01/2021,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,MUNICIPIO DE PALMEIRA,76.179.829/0001-65,PALMEIRA,PR,"45000,0000","0,1100","0,0000",N/A,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1058308410121,12/08/2021,Pregão,05/01/2022,A,GERMED FARMACÊUTICA LTDA,45.992.062/0001-65,VIANA FARMA COMERCIO E REPRESENTACOES LTDA ,12.891.104/0001-12,FUNDO MUNICIPAL DE SAUDE DE ITABAIANA SERGIPE,12.219.015/0001-24,ITABAIANA,SE,"100000,0000","0,1100","2,6627",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,08/10/2020,Pregão,12/11/2020,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,MUNICIPIO DE MARIPA,95.583.571/0001-02,MARIPA,PR,"25000,0000","0,1100","0,0000",N/A,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não,1023510680121,03/11/2020,Pregão,30/11/2020,A,EMS S/A,57.507.378/0003-65,CIRURGICA OLIMPIO - EIRELI - EPP ,01.140.868/0001-50,MUNICIPIO DE RIBEIRAO BONITO,45.355.914/0001-03,RIBEIRAO BONITO,SP,"10090,0000","0,1100","0,0000",N/A,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,11/01/2021,Pregão,13/05/2021,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,MUNICIPIO DE FAZENDA RIO GRANDE,95.422.986/0001-02,FAZENDA RIO GRANDE,PR,"400000,0000","0,1100","0,0000",N/A,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não,1356906840120,10/11/2020,Pregão,19/05/2021,A,EMS SIGMA PHARMA LTDA ,00.923.140/0001-31,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE,09.241.895/0001-20,MANDAGUARI,PR,"20000,0000","0,1120","1,3233",02/2022,"0,1095"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não,1052500100088,28/04/2021,Pregão,09/05/2021,A,TORRENT DO BRASIL LTDA,33.078.528/0001-32,ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,09.192.829/0001-08,MUNICIPIO DE CORNELIO PROCOPIO,76.331.941/0001-70,CORNELIO PROCOPIO,PR,"100000,0000","0,1130","1,3957",02/2022,"0,0942"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não,1023510680121,29/10/2020,Pregão,16/12/2020,A,EMS S/A,57.507.378/0003-65,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE DE TOLEDO,08.885.072/0001-75,TOLEDO,PR,"40000,0000","0,1130","0,0000",N/A,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420110,14/10/2021,Pregão,22/12/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,MUNICIPIO DE MARIPA,95.583.571/0001-02,MARIPA,PR,"20000,0000","0,1130","2,6620",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não,1052500100096,28/04/2021,Pregão,09/05/2021,A,TORRENT DO BRASIL LTDA,33.078.528/0001-32,ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA,09.192.829/0001-08,MUNICIPIO DE CORNELIO PROCOPIO,76.331.941/0001-70,CORNELIO PROCOPIO,PR,"100000,0000","0,1140","1,5790",02/2022,"0,1095"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO,Não, Não Informado,18/06/2021,Pregão,16/07/2021,A,EMS S/A,57.507.378/0006-08,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,MUNICIPIO DE CORNELIO PROCOPIO,76.331.941/0001-70,CORNELIO PROCOPIO,PR,"100000,0000","0,1140","0,0000",N/A,"0,0884"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,25/09/2020,Pregão,22/01/2021,A,EMS S/A,57.507.378/0006-08,COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA ,02.537.890/0001-09,CONSORCIO PUBLICO DA REGIAO NOROESTE - CIM NOROESTE,02.236.721/0001-20,AGUIA BRANCA,ES,"328000,0000","0,1140","0,0000",N/A,"0,1095"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730110,28/12/2020,Pregão,27/01/2021,A,EMS S/A,57.507.378/0003-65,PARTNER FARMA DISTRIBUIDORA DE MEDICAMENTOS - EIRELI ,28.123.417/0001-60,MUNICIPIO DE PEDERNEIRAS,46.189.718/0001-79,PEDERNEIRAS,SP,"120000,0000","0,1140","2,3910",02/2022,"0,0942"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730188,29/03/2021,Pregão,06/04/2021,A,EMS S/A,57.507.378/0003-65,VALE COMERCIAL LTDA,71.336.101/0001-86,MUNICIPIO DE GUAXUPE,18.663.401/0001-97,GUAXUPE,MG,"78000,0000","0,1140","2,6627",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730188,08/09/2020,Pregão,23/10/2020,A,EMS S/A,57.507.378/0003-65,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO TRIUNFO,09.285.785/0001-60,SAO JOAO DO TRIUNFO,PR,"15000,0000","0,1140","2,6627",02/2022,"0,1095"
BR0267566,"CARVEDILOL, DOSAGEM:3,125 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730048,09/07/2021,Pregão,09/08/2021,A,EMS S/A,57.507.378/0003-65,HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA ,35.997.345/0001-46,FUNDO MUNICIPAL DE SAUDE DE CASTELO - ES,14.830.853/0001-65,CASTELO,ES,"80000,0000","0,1145","2,1033",02/2022,"0,0884"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,27/11/2020,Pregão,21/12/2020,A,EMS S/A,57.507.378/0006-08,ILG COMERCIAL LTDA - ME ,20.657.155/0001-02,MUNICIPIO DE PALOTINA,76.208.487/0001-64,PALOTINA,PR,"40000,0000","0,1149","0,0000",N/A,"0,1095"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420072,08/09/2021,Pregão,27/10/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,FUNDO MUNICIPAL DE SAUDE,09.307.789/0001-00,RANCHO ALEGRE D'OESTE,PR,"900,0000","0,1150","2,3910",02/2022,"0,0942"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267502420129,08/09/2021,Pregão,27/10/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,CENTERMEDI-COMERCIO DE PRODUTOS HOSPITALARES LTDA,03.652.030/0003-32,FUNDO MUNICIPAL DE SAUDE,09.307.789/0001-00,RANCHO ALEGRE D'OESTE,PR,"900,0000","0,1150","2,6627",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1267503280126,31/08/2021,Pregão,19/10/2021,A,NOVA QUIMICA FARMACEUTICA LTDA ,72.593.791/0001-11,GOLDENPLUS - COMERCIO DE MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA - EPP ,17.472.278/0001-64,MUNICIPIO DE CAMAQUA,88.696.810/0001-75,CAMAQUA,RS,"30000,0000","0,1150","2,6617",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1832601260044,13/05/2021,Pregão,17/06/2021,A,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,CIA LATINO AMERICANA DE MEDICAMENTOS ,84.683.481/0122-64,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"210000,0000","0,1158","1,2293",02/2022,"0,1095"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO,Não, Não Informado,23/12/2020,Pregão,18/05/2021,A,EMS S/A,57.507.378/0006-08,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,MUNICIPIO DE IMBE,90.256.652/0001-84,IMBE,RS,"200000,0000","0,1160","0,0000",N/A,"0,1095"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO - GENÉRICO,Sim,1438102500027,22/06/2021,Pregão,02/08/2021,A,CIMED INDUSTRIA DE MEDICAMENTOS LTDA ,02.814.497/0001-07,DISTRIBUIDORA DE MEDICAMENTOS PARANA LTDA,39.448.478/0001-14,MUNICIPIO DE LUPIONOPOLIS,75.845.511/0001-03,LUPIONOPOLIS,PR,"20000,0000","0,1160","0,5930",02/2022,"0,0942"
BR0267565,"CARVEDILOL, DOSAGEM:6,25 MG",COMPRIMIDO,Não, Não Informado,06/07/2021,Pregão,27/09/2021,A,CIMED INDÚSTRIA DE MEDICAMENTOS LTDA.,02.814.497/0002-98,DISTRIBUIDORA DE MEDICAMENTOS PARANA LTDA,39.448.478/0001-14,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ASTORGA,08.561.107/0001-10,ASTORGA,PR,"50000,0000","0,1160","0,0000",N/A,"0,0942"
BR0267564,"CARVEDILOL, DOSAGEM:12,5 MG",COMPRIMIDO - GENÉRICO,Sim,1023510730188,02/12/2020,Pregão,25/06/2021,A,EMS S/A,57.507.378/0003-65,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,FUNDO MUNICIPAL DE SAUDE DE JARAGUA DO SUL,14.007.211/0001-60,JARAGUA DO SUL,SC,"200000,0000","0,1160","2,6307",02/2022,"0,1095"
