  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0405998,"INSULINA, TIPO:LISPRO, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1126000080123,07/09/2020,Dispensa de Licitação,22/12/2020,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,FUNDO MUNICIPAL DA SAUDE,13.792.329/0001-84,CURITIBA,PR,"60,0000","22,4600","35,0180",02/2022,"23,8274"
BR0405998,"INSULINA, TIPO:LISPRO, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1126000080123,13/11/2020,Dispensa de Licitação,21/01/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,FUNDO MUNICIPAL DA SAUDE,13.792.329/0001-84,CURITIBA,PR,"60,0000","22,4600","35,0180",02/2022,"23,8274"
BR0405998,"INSULINA, TIPO:LISPRO, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1126000080123,02/02/2021,Pregão,25/02/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,FUNDO ESTADUAL DE SAUDE,04.384.829/0001-96,ARACAJU,SE,"45000,0000","22,4600","44,6260",02/2022,"24,7252"
BR0271154,"INSULINA, ORIGEM:HUMANA, TIPO:REGULAR, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600030016,19/04/2021,Pregão,09/06/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,LAISE DE LIMA E SILVA - EPP ,23.706.033/0001-57,FUNDO MUNICIPAL DE SAUDE,11.248.285/0001-09,IPOJUCA,PE,"1109,0000","22,5400","50,2100",02/2022,"16,7305"
BR0271154,"INSULINA, ORIGEM:HUMANA, TIPO:REGULAR, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1376401140010,27/10/2020,Pregão,08/02/2021,A,ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA,02.433.631/0001-20,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,MUNICIPIO DE SANTA GERTRUDES,45.732.377/0001-73,SANTA GERTRUDES,SP,"500,0000","22,7900","45,4000",02/2022,"16,7305"
BR0271154,"INSULINA, ORIGEM:HUMANA, TIPO:REGULAR, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1126000570031,06/02/2021,Pregão,06/07/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,DROGAMIX DISTRIBUIDORA DE MEDICAMENTOS EIRELI,31.368.706/0001-34,FUNDO MUNICIPAL DE SAUDE,08.851.627/0001-68,BELEM DE MARIA,PE,"420,0000","22,8000","50,5900",02/2022,"16,7305"
BR0433445,"ACESSÓRIO BOMBA INSULINA, TIPO ACESSÓRIO:RESERVATÓRIO, MATERIAL:POLIPROPILENO TRANSPARENTE, COMPONENTE:TIPO SERINGA CERCA 3 ML",UNIDADE,Não, Não Informado,23/02/2021,Pregão,22/03/2021,J,ROCHE DIABETES CARE BRASIL LTDA ,23.552.212/0001-87,SOQUÍMICA LABORATÓRIOS LTDA,59.225.268/0001-74,MUNICIPIO DE PIACATU,44.431.245/0001-49,PIACATU,SP,"300,0000","22,8500","0,0000",N/A,"166,3162"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600040021,18/11/2020,Pregão,13/10/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,C.A. DISTRIBUIDORA DE PRODUTOS HOSPITALARES EIRELI - ME ,26.457.348/0001-04,FUNDO MUNICIPAL DE SAUDE DE CALDAZINHA,12.225.915/0001-84,CALDAZINHA,GO,"50,0000","22,8540","49,6000",02/2022,"19,7583"
BR0271154,"INSULINA, ORIGEM:HUMANA, TIPO:REGULAR, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600030016,18/11/2020,Pregão,13/10/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,C.A. DISTRIBUIDORA DE PRODUTOS HOSPITALARES EIRELI - ME ,26.457.348/0001-04,FUNDO MUNICIPAL DE SAUDE DE CALDAZINHA,12.225.915/0001-84,CALDAZINHA,GO,"15,0000","22,8540","49,6000",02/2022,"16,7305"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600040021,06/02/2021,Pregão,06/07/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DROGAMIX DISTRIBUIDORA DE MEDICAMENTOS EIRELI,31.368.706/0001-34,FUNDO MUNICIPAL DE SAUDE,08.851.627/0001-68,BELEM DE MARIA,PE,"420,0000","22,9000","50,2100",02/2022,"19,7583"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1376401150016,28/10/2020,Pregão,26/11/2020,A,ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA,02.433.631/0001-20,V&V COMERCIO DE MEDICAMENTOS EIRELI,22.771.751/0001-44,MUNICIPIO DE SAO JOSE DOS PINHAIS,76.105.543/0001-35,SAO JOSE DOS PINHAIS,PR,"4000,0000","22,9500","45,4000",02/2022,"19,7583"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600040021,17/03/2021,Pregão,06/08/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,LAISE DE LIMA E SILVA - EPP ,23.706.033/0001-57,FUNDO MUNICIPAL DE SAUDE DE FEIRA NOVA,11.472.134/0001-21,FEIRA NOVA,PE,"120,0000","23,3700","50,2100",02/2022,"19,7583"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600040021,19/04/2021,Pregão,09/06/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,LAISE DE LIMA E SILVA - EPP ,23.706.033/0001-57,FUNDO MUNICIPAL DE SAUDE,11.248.285/0001-09,IPOJUCA,PE,"2683,0000","23,3900","50,2100",02/2022,"19,7583"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600040021,12/03/2021,Pregão,23/12/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,PORTAL LTDA ,05.005.873/0001-00,MUNICIPIO DE JACAREI,46.694.139/0001-83,JACAREI,SP,"6000,0000","23,4300","50,2100",02/2022,"19,7583"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600040021,20/09/2021,Pregão,18/01/2022,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,PROVIP DISTRIBUIDORA HOSPITALAR LTDA - EPP ,20.202.872/0001-40,SECRETARIA DE ESTADO DA SAUDE,46.374.500/0036-14,BAURU,SP,"15,0000","23,5000","39,4000",02/2022,"25,5923"
BR0405998,"INSULINA, TIPO:LISPRO, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1126000080123,12/04/2021,Pregão,20/08/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,SECRETARIA DA SAUDE,87.958.625/0001-49,PORTO ALEGRE,RS,"33600,0000","23,5400","35,0180",02/2022,"23,8274"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,29/04/2021,Pregão,04/05/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,ELFA MEDICAMENTOS LTDA ,09.053.134/0002-26,SECRETARIA DE SAUDE,10.572.048/0001-28,RECIFE,PE,"8400,0000","23,5400","39,9080",02/2022,"24,4764"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600040021,04/10/2021,Pregão,10/01/2022,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0007-40,VALE COMERCIAL LTDA,71.336.101/0001-86,MUNICIPIO DE SAO JOSE DA BARRA,01.616.458/0001-32,SAO JOSE DA BARRA,MG,"100,0000","23,8000","0,0000",N/A,"19,7583"
BR0383688,"INSULINA, ORIGEM:ASPARTE ASSOCIADA À ASPARTE PROTAMINA, CONCENTRAÇÃO:30% + 70%, 100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL","TUBETE 3,00 ML",Não,1176600170014,22/03/2021,Pregão,06/08/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE LINS,44.531.788/0001-38,LINS,SP,"120,0000","23,8000","0,0000",N/A,"34,1099"
BR0276234,"INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1176600160027,03/03/2021,Pregão,21/06/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,MEDIMAC COMERCIO DE ARTIGOS MEDICOS LTDA - ME ,03.596.923/0001-46,MUNICIPIO DE PORTO FERREIRA,45.339.363/0001-94,PORTO FERREIRA,SP,"1000,0000","23,8700","39,6120",02/2022,"27,5637"
BR0276234,"INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1176600160027,18/11/2020,Pregão,15/04/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,04.307.650/0015-30,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"48,0000","24,0000","31,0840",02/2022,"29,5155"
BR0276234,"INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1176600160027,31/08/2021,Dispensa de Licitação,09/09/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,04.307.650/0015-30,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"10,0000","24,0000","31,0840",02/2022,"29,5155"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,12/02/2021,Pregão,22/10/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"250,0000","24,0400","39,9080",02/2022,"24,4764"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080158,03/02/2021,Pregão,09/08/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE PIUMHI,16.781.346/0001-04,PIUMHI,MG,"140,0000","24,0400","31,3100",02/2022,"29,5196"
BR0405998,"INSULINA, TIPO:LISPRO, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1126000080123,07/01/2021,Pregão,29/12/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE PARA DE MINAS,18.313.817/0001-85,PARA DE MINAS,MG,"359,0000","24,0400","35,0180",02/2022,"23,8274"
BR0405998,"INSULINA, TIPO:LISPRO, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1126000080123,06/05/2021,Pregão,10/06/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE MAUA,46.522.959/0001-98,MAUA,SP,"2000,0000","24,0400","44,6260",02/2022,"24,7252"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,03/05/2021,Pregão,20/10/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,46.231.890/0001-43,SANTA CRUZ DO RIO PARDO,SP,"115,0000","24,0400","31,3160",02/2022,"29,5196"
BR0276234,"INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1176600160027,15/09/2020,Pregão,30/03/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"5400,0000","24,1000","39,6120",02/2022,"27,5637"
BR0276234,"INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1176600160027,15/10/2020,Pregão,16/09/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"1275,0000","24,3000","31,0840",02/2022,"29,5155"
BR0396051,"INSULINA, ORIGEM:ASPART, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1176600160086,28/10/2020,Pregão,10/02/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA.,04.307.650/0015-30,FUNDO ESTADUAL DE SAUDE DO PARANA - FUNSAUDE,08.597.121/0001-74,CURITIBA,PR,"474,0000","24,3000","38,3400",02/2022,"28,1050"
BR0276234,"INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1176600160027,19/11/2020,Pregão,14/01/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE UBATUBA,46.482.857/0001-96,UBATUBA,SP,"2500,0000","24,3000","39,6120",02/2022,"27,5637"
BR0276234,"INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1176600160027,19/11/2020,Pregão,15/01/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE BAURU,46.137.410/0001-80,BAURU,SP,"54,0000","24,3000","31,0840",02/2022,"29,5155"
BR0276234,"INSULINA, ORIGEM:ASPART, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1176600160027,01/12/2020,Dispensa de Licitação,28/04/2021,J,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"10,0000","24,3580","31,0840",02/2022,"29,5155"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080158,01/09/2020,Pregão,24/02/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,MUNICIPIO DE IPATINGA,19.876.424/0001-42,IPATINGA,MG,"20,0000","24,4800","31,3100",02/2022,"29,5196"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,08/10/2020,Dispensa de Licitação,23/04/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"35,0000","24,4800","31,3160",02/2022,"29,5196"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080158,15/10/2020,Dispensa de Licitação,18/11/2020,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,ELFA MEDICAMENTOS LTDA,09.053.134/0001-45,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"18,0000","24,4800","30,9350",02/2022,"29,5196"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,15/09/2020,Pregão,12/11/2020,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE PEDERNEIRAS,46.189.718/0001-79,PEDERNEIRAS,SP,"50,0000","24,4800","31,3160",02/2022,"29,5196"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,15/09/2020,Pregão,30/03/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"4350,0000","24,4800","39,9080",02/2022,"24,4764"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,09/12/2020,Dispensa de Licitação,23/04/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"190,0000","24,4800","31,3160",02/2022,"29,5196"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,18/08/2021,Dispensa de Licitação,26/08/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"135,0000","24,4800","31,3160",02/2022,"29,5196"
BR0405998,"INSULINA, TIPO:LISPRO, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1126000080123,18/11/2020,Pregão,14/04/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"1728,0000","24,4800","35,0180",02/2022,"23,8274"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,17/09/2020,Pregão,09/02/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE JAGUARIUNA,46.410.866/0001-71,JAGUARIUNA,SP,"2500,0000","24,4800","39,9080",02/2022,"24,4764"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,01/09/2020,Pregão,02/08/2021,J,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,SERVICO AUTONOMO MUNICIPAL DE SAUDE-SAMS,57.712.473/0001-39,IBITINGA,SP,"30,0000","24,4800","31,3160",02/2022,"29,5196"
BR0276233,"INSULINA, ORIGEM:LISPRO, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1126000080042,04/12/2020,Pregão,23/08/2021,A,ELI LILLY DO BRASIL LTDA ,43.940.618/0001-44,INTERLAB FARMACEUTICA LTDA ,43.295.831/0001-40,MUNICIPIO DE SAO SEBASTIAO DA GRAMA,45.741.527/0001-05,SAO SEBASTIAO DA GRAMA,SP,"1000,0000","24,4800","39,9080",02/2022,"24,4764"
BR0399010,"INSULINA, TIPO:GLARGINA, CONCENTRAÇÃO:100 UI/ML, FORMA FARMACEUTICA:SOLUÇÃO INJETÁVEL, CARACTERISTICA ADICIONAL:COM APLICADOR","TUBETE 3,00 ML",Não,1832603480092,21/06/2021,Pregão,28/06/2021,A,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,SECRETARIA DE SAUDE,10.572.048/0001-28,RECIFE,PE,"184800,0000","24,5000","62,7000",02/2022,"23,3634"
BR0271158,"INSULINA, MISTA PURIFICADA, NPH, 100U/ML, INJETÁVEL","FRASCO 10,00 ML",Não, Não Informado,08/09/2020,Pregão,23/10/2020,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO TRIUNFO,09.285.785/0001-60,SAO JOAO DO TRIUNFO,PR,"700,0000","24,5300","0,0000",N/A,"18,7545"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1376401150016,01/11/2021,Pregão,30/11/2021,A,ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA,02.433.631/0001-20,ARMAZEM DOS MEDICAMENTOS EIRELI ,27.718.661/0001-03,FUNDO MUNICIPAL DE SAUDE,12.225.481/0001-12,CENTRALINA,MG,"100,0000","24,8200","45,4000",02/2022,"19,7583"
BR0271154,"INSULINA, ORIGEM:HUMANA, TIPO:REGULAR, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1376401140010,01/11/2021,Pregão,30/11/2021,A,ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA,02.433.631/0001-20,ARMAZEM DOS MEDICAMENTOS EIRELI ,27.718.661/0001-03,FUNDO MUNICIPAL DE SAUDE,12.225.481/0001-12,CENTRALINA,MG,"100,0000","24,8200","45,4000",02/2022,"16,7305"
BR0271154,"INSULINA, ORIGEM:HUMANA, TIPO:REGULAR, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600030016,27/07/2021,Pregão,14/10/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,L A DOS SANTOS DISTRIBUIDORA DE MEDICAMENTOS,07.654.936/0001-85,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"1200,0000","24,8500","50,2100",02/2022,"16,7305"
BR0271154,"INSULINA, ORIGEM:HUMANA, TIPO:REGULAR, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600030016,15/09/2020,Pregão,30/03/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"9375,0000","25,0000","50,2100",02/2022,"16,7305"
BR0271157,"INSULINA, ORIGEM:HUMANA, TIPO:NPH, DOSAGEM:100U/ML, APLICAÇÃO:INJETÁVEL","FRASCO 10,00 ML",Não,1176600040021,15/09/2020,Pregão,30/03/2021,A,NOVO NORDISK FARMACEUTICA DO BRASIL LTDA,82.277.955/0001-55,DAKIFILM COMERCIAL LTDA,61.613.881/0001-00,MUNICIPIO DE ATIBAIA,45.279.635/0001-08,ATIBAIA,SP,"36000,0000","25,0000","50,2100",02/2022,"19,7583"
BR0273836,"INSULINA, ORIGEM:GLARGINA, DOSAGEM:100UI/ML, APLICAÇÃO:INJETÁVEL","TUBETE 3,00 ML",Não,1334800010042,10/11/2021,Pregão,14/12/2021,A,BIOMM SA,04.752.991/0001-10,ANBIOTON IMPORTADORA LTDA ,11.260.846/0001-87,MUNICIPIO DE NOVA EUROPA,71.989.982/0001-34,NOVA EUROPA,SP,"700,0000","25,0990","77,4300",02/2022,"27,4445"
