  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,22/06/2021,Pregão,09/07/2021,A,EMS S/A,57.507.378/0006-08,REALMED DISTRIBUIDORA LTDA - EPP ,17.263.792/0001-90,FUNDO MUNICIPAL DE SAUDE DE SAO MIGUEL DO GUAPORE,09.536.254/0001-01,SAO MIGUEL DO GUAPORE,RO,"20000,0000","0,3900","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710023,14/09/2020,Pregão,16/02/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRÚRGICA RIOCLARENSE,67.729.178/0001-49,MUNICIPIO DE JAGUARIUNA,46.410.866/0001-71,JAGUARIUNA,SP,"100000,0000","0,3900","0,5530",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110030,06/07/2021,Pregão,27/09/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ASTORGA,08.561.107/0001-10,ASTORGA,PR,"30000,0000","0,3900","1,4030",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,19/04/2021,Pregão,19/05/2021,A,EMS S/A,57.507.378/0006-08,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA. ,94.516.671/0002-34,FUNDO MUNICIPAL DE SAUDE,11.248.285/0001-09,IPOJUCA,PE,"292802,0000","0,3900","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110049,30/07/2021,Pregão,06/08/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,FUNDO MUNICIPAL DE SAUDE DE DOIS VIZINHOS,08.889.455/0001-11,DOIS VIZINHOS,PR,"5000,0000","0,3900","0,2833",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710023,31/08/2020,Pregão,12/01/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,FUNDO MUNICIPAL DE SAUDE,14.734.122/0001-16,SAO ROQUE DO CANAA,ES,"3000,0000","0,3900","0,5464",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,03/12/2020,Pregão,24/06/2021,A,EMS S/A,57.507.378/0001-01,REALMED DISTRIBUIDORA LTDA - EPP ,17.263.792/0001-90,FUNDO MUNICIPAL DE SAUDE,19.275.776/0001-42,COLORADO DO OESTE,RO,"10000,0000","0,3900","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,07/05/2021,Pregão,13/01/2022,A,SANVAL COMERCIO E INDUSTRIA LTDA ,61.068.755/0006-27,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE CASSIA DOS COQUEIROS,44.229.805/0001-87,CASSIA DOS COQUEIROS,SP,"5000,0000","0,3900","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110030,01/01/2021,Pregão,13/04/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,CIRURGICA REAL - COMERCIAL HOSPITALAR E FARMACEUTICA - EIRELI - ME ,04.880.586/0001-87,FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE ARIRANHA DO IVAI,09.380.391/0001-91,ARIRANHA DO IVAI,PR,"3000,0000","0,3900","1,4030",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO - GENÉRICO,Sim,1023505640028,23/07/2021,Pregão,05/08/2021,A,EMS S/A,57.507.378/0003-65,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,MUNICIPIO DE CAMBE,75.732.057/0001-84,CAMBE,PR,"5000,0000","0,3920","0,6127",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110091,04/12/2020,Pregão,04/02/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,PONTAMED FARMACEUTICA LTDA ,02.816.696/0001-54,MUNICIPIO DE PIEN,76.002.666/0001-40,PIEN,PR,"40000,0000","0,3920","0,8434",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,27/08/2021,Pregão,03/09/2021,A,EMS S/A,57.507.378/0006-08,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,AUTARQUIA MUNICIPAL DE SAUDE DE APUCARANA A M S,78.956.513/0001-68,APUCARANA,PR,"220000,0000","0,3940","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110030,05/04/2021,Pregão,13/07/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,FUNDACAO MUNICIPAL DE SAUDE DE PONTA GROSSA,32.370.759/0001-52,PONTA GROSSA,PR,"450000,0000","0,3950","1,4030",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110091,27/08/2020,Pregão,29/03/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,FUNDO MUNICIPAL DE SAUDE,80.905.706/0001-31,MARINGA,PR,"574200,0000","0,3970","0,8434",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110049,02/12/2020,Pregão,25/06/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE DE JARAGUA DO SUL,14.007.211/0001-60,JARAGUA DO SUL,SC,"500000,0000","0,3970","0,2799",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710015,21/09/2020,Pregão,09/10/2020,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,MUNICIPIO DE CIANORTE,76.309.806/0001-28,CIANORTE,PR,"118000,0000","0,3980","0,5530",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110030,23/12/2020,Pregão,18/05/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,RS - PRODUTOS HOSPITALARES LTDA ,06.294.126/0001-00,MUNICIPIO DE IMBE,90.256.652/0001-84,IMBE,RS,"200000,0000","0,3985","1,4030",02/2022,"0,3841"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO - GENÉRICO,Sim,1057306390018,10/11/2021,Dispensa de Licitação,09/12/2021,J,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,PRODUTOS FARMACEUTICOS VIEIRA LTDA,04.959.327/0001-46,MUNICIPIO DE ELDORADO DO SUL,92.324.706/0001-27,ELDORADO DO SUL,RS,"120,0000","0,4000","0,6063",02/2022,"0,6262"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO - GENÉRICO,Sim,1023505640028,28/12/2020,Pregão,10/03/2021,A,EMS S/A,57.507.378/0003-65,VEM EMPREENDIMENTOS COMERCIAIS LTDA,28.467.781/0001-48,MUNICIPIO DE QUATRO PONTES,95.719.381/0001-70,QUATRO PONTES,PR,"35000,0000","0,4000","0,6127",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,07/06/2021,Pregão,20/09/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA ,61.068.755/0006-27,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE DE PIMENTA BUENO,08.968.508/0001-90,PIMENTA BUENO,RO,"15000,0000","0,4000","0,0000",N/A,"0,3841"
BR0394650,"METOPROLOL, COMPOSIÇÃO:SAL TARTARATO, CONCENTRAÇÃO:100 MG",COMPRIMIDO - GENÉRICO,Sim,1057306390018,26/02/2021,Dispensa de Licitação,12/08/2021,J,ACHE LABORATORIOS FARMACEUTICOS SA,60.659.463/0029-92,PRODUTOS FARMACEUTICOS VIEIRA LTDA,04.959.327/0001-46,MUNICIPIO DE ELDORADO DO SUL,92.324.706/0001-27,ELDORADO DO SUL,RS,"120,0000","0,4000","0,6063",02/2022,"0,6262"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1553700420035,04/12/2020,Pregão,23/08/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE SAO SEBASTIAO DA GRAMA,45.741.527/0001-05,SAO SEBASTIAO DA GRAMA,SP,"1000,0000","0,4000","0,7250",02/2022,"0,3030"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400042,15/09/2020,Pregão,26/01/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,FUNDO MUNICIPAL DE SAUDE DE BASTOS,11.892.520/0001-72,BASTOS,SP,"10000,0000","0,4000","0,5163",02/2022,"0,3030"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,27/01/2021,Pregão,02/07/2021,J,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,WERBRAN DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.372.020/0001-44,FUNDO MUNICIPAL DE SAUDE,11.291.694/0001-80,APARECIDA DO TABOADO,MS,"15000,0000","0,4000","0,0000",N/A,"0,4325"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,31/03/2021,Pregão,18/06/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,MEDCOM SAUDE DENTALMEDICA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,37.730.050/0001-34,FUNDO MUNICIPAL DE SAUDE,11.664.446/0001-37,PACAJA,PA,"500,0000","0,4000","0,0000",N/A,"0,3030"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO - GENÉRICO,Sim,1023505640028,20/11/2020,Pregão,16/12/2020,A,EMS S/A,57.507.378/0003-65,D.ARAUJO COMERCIAL EIRELI,23.680.034/0001-70,FUNDO MUNICIPAL DE SAUDE,09.102.679/0001-02,FERREIROS,PE,"2000,0000","0,4000","0,6127",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110030,25/09/2020,Pregão,22/01/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,CONSORCIO PUBLICO DA REGIAO NOROESTE - CIM NOROESTE,02.236.721/0001-20,AGUIA BRANCA,ES,"556000,0000","0,4000","1,3860",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,19/08/2021,Pregão,30/11/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA ,61.068.755/0006-27,AGIL DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,20.590.555/0001-48,FUNDO MUNICIPAL DE SAUDE DE ALTO ALEGRE DOS PARECIS,11.913.577/0001-00,ALTO ALEGRE DOS PARECIS,RO,"9600,0000","0,4000","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110049,25/11/2020,Pregão,04/03/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,PONTAMED FARMACEUTICA LTDA ,02.816.696/0001-54,MUNICIPIO DE PINHAIS,95.423.000/0001-00,PINHAIS,PR,"56000,0000","0,4000","0,2833",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,21/12/2020,Pregão,09/07/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA ,61.068.755/0006-27,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,67.729.178/0002-20,MUNICIPIO DE TRES RIOS,29.138.377/0001-93,TRES RIOS,RJ,"70500,0000","0,4000","0,0000",N/A,"0,3841"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400042,21/09/2020,Pregão,22/09/2020,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,SANTO REMEDIO -COMERCIO DE PRODUTOS MEDICO-HOSPITALAR EIRELI ,28.643.008/0001-95,MUNICIPIO DE NOVA AMERICA DA COLINA,75.827.204/0001-08,NOVA AMERICA DA COLINA,PR,"300,0000","0,4000","0,5163",02/2022,"0,3030"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770068,06/11/2020,Pregão,20/11/2020,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,BIOHOSP PRODUTOS HOSPITALARES LTDA - EPP ,18.269.125/0001-87,CONSORCIO INTERMUNICIPAL DO OESTE PAULISTA,18.960.233/0001-00,PRESIDENTE PRUDENTE,SP,"267900,0000","0,4000","0,7950",02/2022,"0,3030"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110049,08/03/2021,Pregão,12/03/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,FUNDO MUNICIPAL DE SAUDE DE BARRACAO,08.992.896/0001-44,BARRACAO,PR,"6000,0000","0,4000","0,2833",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,02/12/2020,Pregão,11/01/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA ,61.068.755/0006-27,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE,09.182.117/0001-08,PRANCHITA,PR,"25000,0000","0,4000","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,19/01/2022,Pregão,17/02/2022,A,SANVAL COMERCIO E INDUSTRIA LTDA ,61.068.755/0006-27,COMERCIAL CIRÚRGICA RIOCLARENSE,67.729.178/0001-49,FUNDO MUNICIPAL DE SAUDE DE SAO GABRIEL DO OESTE,13.659.627/0001-09,SAO GABRIEL DO OESTE,MS,"80000,0000","0,4000","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110091,24/10/2020,Pregão,26/01/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,FUNDO MUNICIPAL DE SAUDE DE CASCAVEL,09.051.532/0001-22,CASCAVEL,PR,"546000,0000","0,4000","0,8434",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110049,08/09/2020,Pregão,23/10/2020,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE DE SAO JOAO DO TRIUNFO,09.285.785/0001-60,SAO JOAO DO TRIUNFO,PR,"40000,0000","0,4080","0,2833",02/2022,"0,3841"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400085,07/05/2021,Pregão,19/08/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES LTDA,07.752.236/0001-23,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"2977275,0000","0,4080","1,0250",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770017,29/10/2020,Pregão,16/12/2020,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0001-51,FUNDO MUNICIPAL DE SAUDE DE TOLEDO,08.885.072/0001-75,TOLEDO,PR,"220000,0000","0,4100","1,5950",02/2022,"0,4718"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710023,17/03/2021,Pregão,18/08/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,FUNDO MUNICIPAL DE SAUDE,11.306.864/0001-52,MUNDO NOVO,MS,"40000,0000","0,4100","0,5464",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110049,28/10/2020,Pregão,26/11/2020,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,PONTAMED FARMACEUTICA LTDA ,02.816.696/0001-54,MUNICIPIO DE SAO JOSE DOS PINHAIS,76.105.543/0001-35,SAO JOSE DOS PINHAIS,PR,"120000,0000","0,4100","0,2833",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710015,08/10/2020,Pregão,12/11/2020,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA ,00.802.002/0001-02,MUNICIPIO DE MARIPA,95.583.571/0001-02,MARIPA,PR,"10000,0000","0,4100","0,5530",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,12/04/2021,Pregão,22/07/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA ,61.068.755/0006-27,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,67.729.178/0002-20,MUNICIPIO DE TRES RIOS,29.138.377/0001-93,TRES RIOS,RJ,"40000,0000","0,4100","0,0000",N/A,"0,3841"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,09/09/2021,Pregão,15/12/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,DISTRIBUIDORA DE MEDICAMENTOS BACKES EIRELI ,25.279.552/0001-01,FUNDO MUNICIPAL DE SAUDE DE FEIRA NOVA,11.472.134/0001-21,FEIRA NOVA,PE,"3000,0000","0,4100","0,0000",N/A,"0,3030"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não, Não Informado,22/01/2021,Pregão,22/04/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28.715.986/0001-03,AMPARO DE SAO FRANCISCO,SE,"30,0000","0,4100","0,0000",N/A,"0,3030"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710023,19/04/2021,Pregão,20/05/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,RG2S DISTRIBUIDORA DE MEDICAMENTOS LTDA,31.905.076/0001-90,FUNDO MUNICIPAL DE SAUDE,11.248.285/0001-09,IPOJUCA,PE,"97601,0000","0,4100","0,5530",02/2022,"0,3841"
BR0276656,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:25 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1553700400042,13/10/2020,Pregão,03/02/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,DANIEL FERRARI ABRANTES - DISTRIBUIDORA DE MEDICAMENTOS ,28.004.857/0001-07,MUNICIPIO DE JABOTICABAL,50.387.844/0001-05,JABOTICABAL,SP,"25000,0000","0,4100","0,5163",02/2022,"0,3030"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710023,01/07/2021,Pregão,09/11/2021,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,67.729.178/0002-20,MUNICIPIO DE TRES RIOS,29.138.377/0001-93,TRES RIOS,RJ,"105000,0000","0,4100","0,5669",02/2022,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,27/08/2020,Pregão,11/12/2020,A,EMS S/A,57.507.378/0006-08,F&F DISTRIBUIDORA DE MEDICAMENTOS LTDA - ME ,28.093.678/0001-85,MUNICIPIO DE GUAPOREMA,75.378.844/0001-70,GUAPOREMA,PR,"3000,0000","0,4120","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não, Não Informado,15/10/2020,Pregão,29/10/2020,A,EMS S/A,57.507.378/0006-08,SILVA & SILVA PRODUTOS FARMACEUTICOS LTDA,84.551.191/0001-70,FUNDO MUNICIPAL DE SAUDE,21.817.418/0001-66,URUPA,RO,"2000,0000","0,4150","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110091,29/09/2020,Pregão,01/10/2020,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,comercial cirurgia rioclarense ltda,67.729.178/0005-72,FUNDO MUNICIPAL DE SAUDE,09.253.109/0001-05,CAMPO MOURAO,PR,"36000,0000","0,4166","0,8434",02/2022,"0,3841"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1161800770130,17/05/2021,Pregão,24/05/2021,A,ASTRAZENECA DO BRASIL LTDA.,60.318.797/0001-00,PROHOSP DISTRIBUIDORA DE MEDICAMENTOS LTDA,04.355.394/0001-51,CONSORCIO INTERGESTORES PARANA SAUDE,03.273.207/0001-28,CURITIBA,PR,"14000000,0000","0,4170","1,5950",02/2022,"0,4718"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071402710023,27/11/2020,Pregão,09/12/2020,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,FUNDO MUNICIPAL DE SAUDE DE CASTELO - ES,14.830.853/0001-65,CASTELO,ES,"120000,0000","0,4190","0,5464",02/2022,"0,3841"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO,Não,1553700420086,24/02/2021,Pregão,28/09/2021,A,ACCORD FARMACÊUTICA LTDA,64.171.697/0001-46,NSA DISTRIBUIDORA DE MEDICAMENTOS EIRELI,34.729.047/0001-02,FUNDO MUNICIPAL DE SAUDE DE VITORIA,14.792.165/0001-58,VITORIA,ES,"1701000,0000","0,4199","1,4890",02/2022,"0,4718"
BR0276657,"METOPROLOL, PRINCÍPIO ATIVO:SAL SUCCINATO, DOSAGEM:50 MG, APRESENTAÇÃO:LIBERAÇÃO CONTROLADA",COMPRIMIDO - GENÉRICO,Sim,1410706300090,30/07/2021,Pregão,03/08/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,ANJOMEDI DISTRIBUIDORA DE MEDICAMENTOS LTDA,31.151.224/0001-28,FUNDO MUNICIPAL DE SAUDE DE DOIS VIZINHOS,08.889.455/0001-11,DOIS VIZINHOS,PR,"3000,0000","0,4200","0,9950",02/2022,"0,4718"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1023505640028,17/11/2021,Pregão,16/12/2021,A,EMS S/A,57.507.378/0006-08,MEDVIDA DISTRIBUIDORA DE MEDICAMENTOS HOSPITALAR EIRELI - ME,06.132.785/0001-32,TORITAMA FUNDO MUNICIPAL DE SAUDE,11.073.548/0001-88,TORITAMA,PE,"20000,0000","0,4200","0,0000",N/A,"0,3841"
BR0267689,"METILDOPA, DOSAGEM:250 MG",COMPRIMIDO,Não,1071401110030,29/09/2020,Pregão,29/09/2020,A,SANVAL COMERCIO E INDUSTRIA LTDA,61.068.755/0001-12,DISTRIBUIDORA DE MEDICAMENTOS SAUDE & VIDA LTDA - EPP ,10.645.510/0001-70,MUNICIPIO DE PARNAGUA - SECRETARIA DE SAUDE,02.304.966/0001-48,PARNAGUA,PI,"2760,0000","0,4200","1,4030",02/2022,"0,3841"
