  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO,Não, Não Informado,20/10/2020,Pregão,27/05/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,05.161.069/0009-78,LIGIA MARIA CARNEIRO ,29.228.930/0001-89,FUNDO MUNICIPAL DE SAUDE DE MIRANTE DA SERRA,06.016.618/0001-26,MIRANTE DA SERRA,RO,"10500,0000","0,0600","0,0000",N/A,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1046505050041,26/10/2021,Pregão,05/01/2022,A,LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA S.A ,29.785.870/0001-03,RG2S DISTRIBUIDORA DE MEDICAMENTOS LTDA,31.905.076/0001-90,FUNDO MUNICIPAL DE SAUDE DE ITABAIANA SERGIPE,12.219.015/0001-24,ITABAIANA,SE,"525000,0000","0,0600","1,1670",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1058308280201,26/10/2021,Pregão,05/01/2022,A,GERMED FARMACÊUTICA LTDA,45.992.062/0001-65,C G FARMA DISTRIBUIDORA EIRELI,29.565.364/0001-09,FUNDO MUNICIPAL DE SAUDE DE ITABAIANA SERGIPE,12.219.015/0001-24,ITABAIANA,SE,"1575000,0000","0,0600","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1558404280159,17/10/2021,Pregão,29/11/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,TOP NORTE COMERCIO DE MATERIAL MEDICO HOSPITALAR EIRELI - EPP ,22.862.531/0001-26,FUNDO MUNICIPAL DE SAUDE DE BURITIS,11.079.071/0001-48,BURITIS,RO,"350000,0000","0,0600","0,6977",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020211,27/08/2021,Pregão,03/09/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,AUTARQUIA MUNICIPAL DE SAUDE DE APUCARANA A M S,78.956.513/0001-68,APUCARANA,PR,"3780000,0000","0,0600","0,7402",02/2022,"0,0717"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO,Não,1410700040054,14/09/2021,Pregão,24/09/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,QUALITY MEDICAL COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA ,07.118.264/0001-93,MUNICIPIO DE COTIA,46.523.049/0001-20,COTIA,SP,"1200000,0000","0,0600","0,2710",02/2022,"0,0411"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO,Não,1091700320058,06/04/2021,Pregão,15/12/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,ENDOMED COM E REP DE MEDICAMENTOS LTDA ,70.104.344/0001-26,FUNDO MUNICIPAL DE SAUDE,12.431.437/0001-69,CASSERENGUE,PB,"20000,0000","0,0600","0,1303",02/2022,"0,0411"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO,Não, Não Informado,14/06/2021,Pregão,22/09/2021,A,GERMED FARMACEUTICA LTDA ,45.992.062/0009-12,PRO-SAUDE - COMERCIO DE PRODUTOS HOSPITALARES LTDA - ME ,07.344.756/0001-05,AUTARQUIA MUNICIPAL DE SAUDE DE PAICANDU,30.372.673/0001-33,PAICANDU,PR,"500,0000","0,0600","0,0000",N/A,"0,0411"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO - GENÉRICO,Sim,1091700930018,28/08/2020,Pregão,09/01/2022,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,A. R. VERISSIMO LTDA - EPP ,04.419.989/0001-23,FUNDO MUNICIPAL DE SAUDE DE PRIMAVERA,10.291.345/0001-03,PRIMAVERA,PE,"26200,0000","0,0600","0,1223",02/2022,"0,0411"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO,Não, Não Informado,03/08/2021,Pregão,30/08/2021,A,CIMED INDUSTRIA DE MEDICAMENTOS LTDA,02.814.497/0003-79,UBIMED DISTRIBUIDORA MEDICO HOSPITALAR - EIRELI - EPP ,18.161.599/0001-00,FUNDO MUNICIPAL DE SAUDE,08.542.693/0001-56,LOBATO,PR,"6500,0000","0,0600","0,0000",N/A,"0,0568"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1832604300012,03/02/2021,Pregão,09/08/2021,J,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE PIUMHI,16.781.346/0001-04,PIUMHI,MG,"870,0000","0,0600","0,1130",02/2022,"0,0600"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO,Não,1091700320015,31/03/2021,Pregão,06/06/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA - ME,02.977.362/0001-62,FUNDO MUNICIPAL DE SAUDE DE JACARAU,10.486.210/0001-95,JACARAU,PB,"10000,0000","0,0600","0,2755",02/2022,"0,0568"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO,Não, Não Informado,18/10/2021,Pregão,09/11/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.,05.161.069/0009-78,MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES LTDA,07.752.236/0001-23,CONSORCIO INTERMUNICIPAL CATARINENSE-CIMCATARINA,12.075.748/0001-32,FLORIANOPOLIS,SC,"185100,0000","0,0627","0,0000",N/A,"0,0568"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO,Não, Não Informado,14/10/2021,Pregão,03/01/2022,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,S & R DISTRIBUIDORA LTDA,04.889.315/0001-92,MUNICIPIO DE MARIPA,95.583.571/0001-02,MARIPA,PR,"25000,0000","0,0630","0,0000",N/A,"0,0568"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO,Não,1410700040046,05/04/2021,Pregão,07/06/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,S & R DISTRIBUIDORA LTDA,04.889.315/0001-92,FUNDO MUNICIPAL DE SAUDE - MAUA DA SERRA,09.280.202/0001-09,MAUA DA SERRA,PR,"10000,0000","0,0635","0,0619",02/2022,"0,0568"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1832601550026,13/05/2021,Pregão,17/06/2021,A,SANOFI MEDLEY FARMACEUTICA LTDA,10.588.595/0010-92,CIA LATINO AMERICANA DE MEDICAMENTOS ,84.683.481/0122-64,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"2700000,0000","0,0641","0,3130",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,01/09/2021,Pregão,11/10/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,SECRETARIA DE ESTADO DA SAUDE,27.080.605/0001-96,VITORIA,ES,"63851450,0000","0,0650","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1542301730256,22/10/2021,Pregão,06/01/2022,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE PALOTINA,76.208.487/0001-64,PALOTINA,PR,"1100000,0000","0,0650","1,0334",02/2022,"0,0717"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,28/12/2020,Pregão,27/01/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,PONTAMED FARMACEUTICA LTDA ,02.816.696/0001-54,MUNICIPIO DE PEDERNEIRAS,46.189.718/0001-79,PEDERNEIRAS,SP,"20000,0000","0,0650","0,0853",02/2022,"0,1071"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1542301730256,03/08/2021,Pregão,24/09/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE FLORES DA CUNHA,87.843.819/0001-07,FLORES DA CUNHA,RS,"300000,0000","0,0650","1,0334",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO,Não, Não Informado,30/07/2021,Pregão,06/08/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0005-44,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,FUNDO MUNICIPAL DE SAUDE DE DOIS VIZINHOS,08.889.455/0001-11,DOIS VIZINHOS,PR,"5000,0000","0,0652","0,0000",N/A,"0,0717"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1037004580030,18/02/2021,Inexigibilidade de Licitação,06/12/2021,A,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,FUNDO MUNICIPAL DE SAUDE DE COLATINA,14.578.805/0001-21,COLATINA,ES,"10000,0000","0,0657","0,3880",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,19/01/2021,Pregão,19/07/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,JETHAMED COMERCIO DE PRODUTOS HOSPITALARES LTDA,34.027.398/0001-71,CONSORCIO INTERMUNICIPAL - CI - CENTRO SUL,07.926.117/0001-40,CAMAQUA,RS,"368000,0000","0,0660","0,0853",02/2022,"0,1071"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO,Não,1542301770258,31/05/2021,Pregão,16/07/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,FUNDO MUNICIPAL DE SAUDE DE FLORIANOPOLIS,08.935.681/0001-91,FLORIANOPOLIS,SC,"8250000,0000","0,0665","0,8319",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1542301730256,12/05/2021,Pregão,22/06/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,FUNDO MUNICIPAL DE SAUDE DE TRES LAGOAS-MS,13.034.603/0001-56,TRES LAGOAS,MS,"3000000,0000","0,0670","1,0209",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,20/08/2021,Pregão,03/12/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,FUNDO MUNICIPAL DE SAUDE,09.157.931/0001-72,CAPANEMA,PR,"100000,0000","0,0670","0,5128",02/2022,"0,0717"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,14/11/2020,Pregão,08/12/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,QUALITY MEDICAL COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS LTDA ,07.118.264/0001-93,MUNICIPIO DE ITAPETININGA,46.634.291/0001-70,ITAPETININGA,SP,"85000,0000","0,0671","0,0853",02/2022,"0,1071"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO,Não,1558405250151,31/08/2021,Pregão,19/10/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,MUNICIPIO DE CAMAQUA,88.696.810/0001-75,CAMAQUA,RS,"1000,0000","0,0679","1,3097",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1558404280159,02/07/2021,Pregão,11/10/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,RG2S DISTRIBUIDORA DE MEDICAMENTOS LTDA,31.905.076/0001-90,CONSORCIO INTERMUNICIPAL DE SAUDE DA REGIAO DO CONTESTADO,03.887.256/0001-50,CANOINHAS,SC,"1470200,0000","0,0679","0,6977",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1046505050041,27/08/2021,Pregão,03/09/2021,A,LABORATORIO NEO QUIMICA COMERCIO E INDUSTRIA S.A ,29.785.870/0001-03,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,AUTARQUIA MUNICIPAL DE SAUDE DE APUCARANA A M S,78.956.513/0001-68,APUCARANA,PR,"420000,0000","0,0680","1,1670",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1037005050043,05/04/2021,Pregão,07/06/2021,A,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,CIRURGICA REAL - COMERCIAL HOSPITALAR E FARMACEUTICA - EIRELI - ME ,04.880.586/0001-87,FUNDO MUNICIPAL DE SAUDE - MAUA DA SERRA,09.280.202/0001-09,MAUA DA SERRA,PR,"30000,0000","0,0680","0,0000",N/A,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,23/06/2021,Pregão,29/12/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,46.231.890/0001-43,SANTA CRUZ DO RIO PARDO,SP,"252000,0000","0,0690","0,5128",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,20/05/2021,Pregão,07/06/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,MUNICIPIO DE SANTA CRUZ DAS PALMEIRAS,46.371.654/0001-22,SANTA CRUZ DAS PALMEIRAS,SP,"80000,0000","0,0690","0,5128",02/2022,"0,0717"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,18/09/2020,Pregão,29/09/2020,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,PONTAMED FARMACEUTICA LTDA ,02.816.696/0001-54,MUNICIPIO DE PALOTINA,76.208.487/0001-64,PALOTINA,PR,"21000,0000","0,0700","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,18/09/2020,Pregão,22/10/2020,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,BASCEL SOLUCOES LTDA - EPP ,21.515.353/0001-02,FUNDO MUNICIPAL DE SAUDE,09.157.931/0001-72,CAPANEMA,PR,"100000,0000","0,0700","0,0853",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,06/11/2020,Pregão,20/11/2020,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,INOVAMED COMERCIO DE MEDICAMENTOS LTDA - EPP ,12.889.035/0001-02,CONSORCIO INTERMUNICIPAL DO OESTE PAULISTA,18.960.233/0001-00,PRESIDENTE PRUDENTE,SP,"209000,0000","0,0700","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,05/10/2020,Pregão,22/02/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE IPATINGA,19.876.424/0001-42,IPATINGA,MG,"70000,0000","0,0700","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590038,01/01/2021,Pregão,13/04/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,CIRURGICA REAL - COMERCIAL HOSPITALAR E FARMACEUTICA - EIRELI - ME ,04.880.586/0001-87,FUNDO MUNICIPAL DE SAUDE - MUNICIPIO DE ARIRANHA DO IVAI,09.380.391/0001-91,ARIRANHA DO IVAI,PR,"3000,0000","0,0700","0,3773",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590011,07/03/2021,Pregão,19/08/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE IGREJINHA,88.379.763/0001-36,IGREJINHA,RS,"30000,0000","0,0700","0,3900",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,04/12/2020,Pregão,20/09/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,FUNDO MUNICIPAL DE SAUDE DE CHAPADAO DO SUL-MS,14.004.655/0001-42,CHAPADAO DO SUL,MS,"10000,0000","0,0700","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,05/01/2021,Pregão,11/03/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE SAO JOSE DA BARRA,01.616.458/0001-32,SAO JOSE DA BARRA,MG,"10000,0000","0,0700","0,0853",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO,Não, Não Informado,01/03/2021,Pregão,09/07/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,I C L L MENDES EIRELI,10.985.550/0001-60,FUNDO MUNICIPAL DE SAUDE,13.861.101/0001-07,BERTOLINIA,PI,"12000,0000","0,0700","0,0000",N/A,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590038,30/12/2020,Pregão,16/08/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,SOMA/SP PRODUTOS HOSPITALARES LTDA ,05.847.630/0001-10,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"24000,0000","0,0700","0,3773",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,15/09/2020,Pregão,26/01/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,PONTAMED FARMACEUTICA LTDA ,02.816.696/0001-54,FUNDO MUNICIPAL DE SAUDE DE BASTOS,11.892.520/0001-72,BASTOS,SP,"20000,0000","0,0700","0,0853",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1410700590021,12/02/2021,Pregão,22/10/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,MED CENTER COMERCIAL LTDA ,00.874.929/0001-40,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"6000,0000","0,0700","0,0853",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1037004580030,02/09/2021,Pregão,30/09/2021,A,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,MUNICIPIO DE ESTEIO,88.150.495/0001-86,ESTEIO,RS,"10000,0000","0,0700","0,3927",02/2022,"0,1071"
BR0267647,"DIGOXINA, DOSAGEM:0,25 MG",COMPRIMIDO - GENÉRICO,Sim,1037004580030,09/07/2021,Pregão,29/09/2021,A,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,LABORATORIO TEUTO BRASILEIRO S/A ,17.159.229/0001-76,MUNICIPIO DE ESTEIO,88.150.495/0001-86,ESTEIO,RS,"15000,0000","0,0700","0,3927",02/2022,"0,1071"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO,Não,1410700040046,22/09/2020,Pregão,21/10/2020,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0001-02,CIRUFARMA COMERCIAL LTDA,40.787.152/0001-09,FUNDO MUNICIPAL DE SAUDE,10.398.439/0001-78,SAO FRANCISCO,PB,"5000,0000","0,0700","0,0619",02/2022,"0,0568"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO,Não, Não Informado,22/02/2021,Pregão,30/11/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,"SAO MARCOS DISTRIBUIDORA DE MEDICAMENTOS, EQUIPAMENTOS E MATERIAL HOSPITALARES E ODONTOLOGICOS LTDA ",03.894.963/0001-74,MUNICIPIO DE NOVA SANTA RITA - SECRETARIA DE SAUDE,01.742.695/0001-40,NOVA SANTA RITA,PI,"12000,0000","0,0700","0,0000",N/A,"0,0568"
BR0267675,"HIDROCLOROTIAZIDA, DOSAGEM:50 MG",COMPRIMIDO,Não, Não Informado,22/01/2021,Pregão,25/05/2021,A,PHARLAB INDUSTRIA FARMACEUTICA S.A ,02.501.297/0002-85,MERCANTIL BARRETO COMERCIAL DE PRODUTOS HOSPITALARES E SUPRIMENTOS LTDA ,15.031.173/0001-44,FUNDO MUNICIPAL DE SAUDE,21.467.008/0001-32,VILHENA,RO,"30000,0000","0,0700","0,0000",N/A,"0,0568"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020181,09/06/2021,Pregão,30/12/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,MUNICIPIO DE DRACENA,44.880.060/0001-11,DRACENA,SP,"50000,0000","0,0700","0,8472",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1558404280159,28/04/2021,Pregão,09/05/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,MUNICIPIO DE CORNELIO PROCOPIO,76.331.941/0001-70,CORNELIO PROCOPIO,PR,"500000,0000","0,0700","0,6977",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,29/07/2021,Pregão,08/12/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,MUNICIPIO DE UBERLANDIA,18.431.312/0013-59,UBERLANDIA,MG,"14000000,0000","0,0700","0,5128",02/2022,"0,0717"
BR0267674,"HIDROCLOROTIAZIDA, DOSAGEM:25 MG",COMPRIMIDO,Não,1558401190055,19/03/2021,Pregão,17/11/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,MEDCOM SAUDE DENTALMEDICA COMERCIO E DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES LTDA,37.730.050/0001-34,FUNDO MUNICIPAL DE SAUDE DE VITORIA DO XINGU,11.190.812/0001-63,VITORIA DO XINGU,PA,"80000,0000","0,0700","0,2777",02/2022,"0,0411"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1542301730035,25/08/2021,Pregão,11/01/2022,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,NOVASUL COMERCIO DE PRODUTOS HOSPITALARES LTDA - ME ,14.595.725/0001-84,FUNDO MUNICIPAL DE SAUDE,11.261.188/0001-48,ITABAIANINHA,SE,"220020,0000","0,0700","1,2847",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1558404280043,15/06/2021,Pregão,17/11/2021,A,BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A. ,05.161.069/0001-10,GRAMS & GRAMS LTDA. - ME ,10.448.145/0001-03,MUNICIPIO DE NOVA AMERICA DA COLINA,75.827.204/0001-08,NOVA AMERICA DA COLINA,PR,"3600,0000","0,0700","0,6977",02/2022,"0,0717"
BR0268856,"LOSARTANA POTÁSSICA, DOSAGEM:50 MG",COMPRIMIDO - GENÉRICO,Sim,1256802020228,22/07/2021,Pregão,16/08/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,MUNICIPIO DE SAO JOSE DOS PINHAIS,76.105.543/0001-35,SAO JOSE DOS PINHAIS,PR,"6800000,0000","0,0700","0,5128",02/2022,"0,0717"
