  Base de dados BPS,,,,,,,,,,,,,,,,,,,,,
Dados do Item,,,,Dados da Compra,,,,,Dados do Fabricante Fornecedor,,,,Dados da Instituição,,,,Valores,,,,
Código BR,Descrição CATMAT, Unidade de Fornecimento ,Genérico,Registro Anvisa, Data Compra ,Modalidade da Compra, Data Inserção,Tipo Compra,Fabricante,CNPJ Fabricante,Fornecedor,CNPJ Fornecedor,Nome Instituição,CNPJ Instituição,Município Instituição,UF,Qtd Itens Comprados,Preço Unitário,CMED - Preço Regulado,Competência CMED, Média Ponderada 
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,19/11/2020,Pregão,18/01/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,SOMA/MG PRODUTOS HOSPITALARES LTDA ,12.927.876/0001-67,MUNICIPIO DE DOURADOQUARA,18.158.261/0001-08,DOURADOQUARA,MG,"4000,0000","0,0260","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,07/10/2021,Pregão,19/10/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES LTDA,07.752.236/0001-23,MUNICIPIO DE MARMELEIRO,76.205.665/0001-01,MARMELEIRO,PR,"120000,0000","0,0264","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430011,13/12/2020,Pregão,16/08/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,CIRURGICA NOSSA SENHORA - EIRELI,24.586.988/0001-80,MUNICIPIO DE SALTO,46.634.507/0001-06,SALTO,SP,"48000,0000","0,0269","0,2203",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,20/11/2020,Pregão,02/02/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,SOMA/SC PRODUTOS HOSPITALARES LTDA,05.531.725/0001-20,MUNICIPIO DE FLORES DA CUNHA,87.843.819/0001-07,FLORES DA CUNHA,RS,"10000,0000","0,0270","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430038,05/07/2021,Pregão,14/09/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES LTDA,07.752.236/0001-23,CONSORCIO INTERMUNICIPAL DE SAUDE DO VALE DO RIO TAQUARI - CONSISA -VRT,07.242.772/0001-89,LAJEADO,RS,"2407000,0000","0,0270","0,2150",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,02/06/2021,Pregão,21/07/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,SOMA/SP PRODUTOS HOSPITALARES LTDA ,05.847.630/0001-10,CONSORCIO INTERMUNICIPAL DO OESTE PAULISTA,18.960.233/0001-00,PRESIDENTE PRUDENTE,SP,"326500,0000","0,0270","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640011,13/05/2021,Pregão,17/06/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,CIRURGICA SANTA CRUZ COM. DE PRODUTOS HOSPITALARES LTDA. ,94.516.671/0002-34,FUNDACAO MUNICIPAL DE SAUDE DE TUBARAO,13.660.767/0001-99,TUBARAO,SC,"510000,0000","0,0270","0,2073",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,18/11/2020,Pregão,13/10/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,SUPERMEDICA DISTRIBUIDORA HOSPITALAR EIRELI - ME ,06.065.614/0001-38,FUNDO MUNICIPAL DE SAUDE DE CALDAZINHA,12.225.915/0001-84,CALDAZINHA,GO,"15000,0000","0,0270","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640011,23/06/2021,Pregão,02/09/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,COMERCIAL CIRÚRGICA RIOCLARENSE,67.729.178/0001-49,MUNICIPIO DE MAUA,46.522.959/0001-98,MAUA,SP,"3000000,0000","0,0270","0,2073",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,07/12/2020,Pregão,14/12/2020,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE DE TOLEDO,08.885.072/0001-75,TOLEDO,PR,"150000,0000","0,0270","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,03/06/2021,Pregão,06/10/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE DE CASCAVEL,09.051.532/0001-22,CASCAVEL,PR,"38600,0000","0,0270","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,16/04/2021,Pregão,20/08/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,LOGER DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES EIRELI ,27.600.270/0001-90,FUNDO MUNICIPAL DE SAUDE DE JOAO NEIVA,10.585.650/0001-08,JOAO NEIVA,ES,"35000,0000","0,0270","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640011,23/09/2020,Pregão,17/11/2020,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,SOMA/SP PRODUTOS HOSPITALARES LTDA ,05.847.630/0001-10,MUNICIPIO DE TAMBAU,46.373.445/0001-18,TAMBAU,SP,"70000,0000","0,0270","0,2073",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,06/11/2020,Pregão,20/11/2020,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,SOMA/SP PRODUTOS HOSPITALARES LTDA ,05.847.630/0001-10,CONSORCIO INTERMUNICIPAL DO OESTE PAULISTA,18.960.233/0001-00,PRESIDENTE PRUDENTE,SP,"367000,0000","0,0270","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640011,08/12/2020,Pregão,18/09/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA,02.520.829/0001-40,MUNICIPIO DE TAMARANA,01.613.167/0001-90,TAMARANA,PR,"30000,0000","0,0270","0,2073",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,05/10/2020,Pregão,22/02/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,TIDIMAR COMERCIO DE PRODUTOS MEDICOS HOSPITALARES LTDA - EPP,25.296.849/0001-85,MUNICIPIO DE IPATINGA,19.876.424/0001-42,IPATINGA,MG,"1200000,0000","0,0270","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430038,09/07/2021,Pregão,09/08/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,HOSPIDROGAS COMERCIO DE PRODUTOS HOSPITALARES LTDA ,35.997.345/0001-46,FUNDO MUNICIPAL DE SAUDE DE CASTELO - ES,14.830.853/0001-65,CASTELO,ES,"100000,0000","0,0274","0,2150",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430038,20/08/2021,Pregão,03/12/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,MEDILAR IMPORTACAO E DISTRIBUICAO DE PRODUTOS MEDICO HOSPITALARES LTDA,07.752.236/0001-23,FUNDO MUNICIPAL DE SAUDE,09.157.931/0001-72,CAPANEMA,PR,"60000,0000","0,0280","0,2150",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,22/01/2021,Pregão,22/04/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,DROGAFONTE LTDA,08.778.201/0001-26,CONSORCIO INTERMUNICIPAL DO VALE DO SAO FRANCISCO - CONIVALES,28.715.986/0001-03,AMPARO DE SAO FRANCISCO,SE,"500,0000","0,0280","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,01/07/2021,Pregão,09/11/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,67.729.178/0002-20,MUNICIPIO DE TRES RIOS,29.138.377/0001-93,TRES RIOS,RJ,"70000,0000","0,0280","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,12/04/2021,Pregão,22/07/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,67.729.178/0002-20,MUNICIPIO DE TRES RIOS,29.138.377/0001-93,TRES RIOS,RJ,"10000,0000","0,0280","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,19/01/2022,Pregão,17/02/2022,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE DE SAO GABRIEL DO OESTE,13.659.627/0001-09,SAO GABRIEL DO OESTE,MS,"300000,0000","0,0280","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,18/05/2021,Pregão,29/09/2021,J,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,PROMEFARMA REPRESENTAÇÕES COMERCIAIS LTDA,81.706.251/0001-98,FUNDO MUNICIPAL DE SAUDE,11.291.694/0001-80,APARECIDA DO TABOADO,MS,"230000,0000","0,0285","0,0000",N/A,"0,0285"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640011,05/02/2021,Pregão,25/02/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA ,00.802.002/0001-02,MUNICIPIO DE CIANORTE,76.309.806/0001-28,CIANORTE,PR,"20000,0000","0,0287","0,2073",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO - GENÉRICO,Sim,1542302120036,13/10/2020,Pregão,21/12/2020,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,CIRURGICA NOSSA SENHORA - EIRELI,24.586.988/0001-80,MUNICIPIO DE ANTONIO OLINTO,76.020.460/0001-43,ANTONIO OLINTO,PR,"50000,0000","0,0290","0,2520",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,11/01/2021,Pregão,13/05/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,WERLANG E BRANDALIZZE MEDICAMENTOS LTDA,06.131.363/0001-42,MUNICIPIO DE FAZENDA RIO GRANDE,95.422.986/0001-02,FAZENDA RIO GRANDE,PR,"500000,0000","0,0290","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430038,04/10/2021,Pregão,10/01/2022,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE SAO JOSE DA BARRA,01.616.458/0001-32,SAO JOSE DA BARRA,MG,"50000,0000","0,0290","0,2150",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430038,10/11/2021,Pregão,14/12/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,MED CENTER COMERCIAL LTDA ,00.874.929/0001-40,MUNICIPIO DE NOVA EUROPA,71.989.982/0001-34,NOVA EUROPA,SP,"12000,0000","0,0290","0,2150",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,15/06/2021,Pregão,01/07/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA ,00.656.468/0001-39,FUNDO MUNICIPAL DE SAUDE,09.253.109/0001-05,CAMPO MOURAO,PR,"680000,0000","0,0290","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,11/09/2021,Pregão,07/10/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,SOMA/SP PRODUTOS HOSPITALARES LTDA ,05.847.630/0001-10,MUNICIPIO DE OURINHOS,53.415.717/0001-60,OURINHOS,SP,"450000,0000","0,0290","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,06/01/2022,Pregão,16/02/2022,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,CIRURGICA NOSSA SENHORA - EIRELI,24.586.988/0001-80,MUNICIPIO DE TAMARANA,01.613.167/0001-90,TAMARANA,PR,"30000,0000","0,0296","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,02/09/2021,Pregão,09/12/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,MUNICIPIO DE ITAPETININGA,46.634.291/0001-70,ITAPETININGA,SP,"1500000,0000","0,0299","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,07/03/2021,Pregão,19/08/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,SW COMÉRCIO DE MEDICAMENTOS LTDA,08.476.077/0001-44,MUNICIPIO DE IGREJINHA,88.379.763/0001-36,IGREJINHA,RS,"75000,0000","0,0300","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,12/07/2021,Pregão,20/08/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,LOGER DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES EIRELI ,27.600.270/0001-90,FUNDO MUNICIPAL DE SAUDE,11.266.975/0001-82,CAMPO DO BRITO,SE,"600000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,03/03/2021,Pregão,05/04/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,LUVERMED DISTRIBUIDORA DE MEDICAMENTOS LTDA ,19.391.064/0001-99,MUNICIPIO DE JARU,04.279.238/0001-59,JARU,RO,"50500,0000","0,0300","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,09/08/2021,Pregão,17/02/2022,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA ,00.802.002/0001-02,MUNICIPIO DE SALTO DO LONTRA,76.205.707/0001-04,SALTO DO LONTRA,PR,"10000,0000","0,0300","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430038,12/11/2021,Pregão,10/12/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,CENTERMEDI - COMERCIO DE PRODUTOS HOSPITARES LTDA. ,03.652.030/0001-70,MUNICIPIO DE PEDERNEIRAS,46.189.718/0001-79,PEDERNEIRAS,SP,"50000,0000","0,0300","0,2150",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO - GENÉRICO,Sim,1438101970011,26/01/2021,Pregão,10/08/2021,A,CIMED INDUSTRIA DE MEDICAMENTOS LTDA ,02.814.497/0001-07,LUMANN DISTRIBUIDORA DE MEDICAMENTOS LTDA ,26.419.311/0001-83,FUNDO MUNICIPAL DE SAUDE DE TEIXEIRPOLIS,13.877.281/0001-07,TEIXEIROPOLIS,RO,"5000,0000","0,0300","0,2583",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,05/03/2021,Pregão,04/11/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,MUNICIPIO DE URU,44.556.207/0001-12,URU,SP,"2000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,28/04/2021,Pregão,18/01/2022,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,DROGAFONTE LTDA,08.778.201/0001-26,MUNICIPIO DE CONDADO,09.151.473/0001-64,CONDADO,PB,"100000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO - GENÉRICO,Sim,1542302120036,22/03/2021,Pregão,13/04/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,PONTAMED FARMACEUTICA LTDA ,02.816.696/0001-54,MUNICIPIO DE PIEN,76.002.666/0001-40,PIEN,PR,"100000,0000","0,0300","0,2520",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430038,05/04/2021,Pregão,07/06/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,BR SUL DISTRIBUIDORA DE MEDICAMENTOS EIRELI - ME ,21.438.123/0001-89,FUNDO MUNICIPAL DE SAUDE - MAUA DA SERRA,09.280.202/0001-09,MAUA DA SERRA,PR,"20000,0000","0,0300","0,2150",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO - GENÉRICO,Sim,1542302120036,23/12/2020,Pregão,13/01/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,GLORIA FARMA DISTRIBUIDORA LTDA - ME ,10.436.883/0001-30,FUNDO MUNICIPAL DE SAUDE,11.718.406/0001-20,ARACAJU,SE,"2520000,0000","0,0300","0,2520",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640011,23/06/2021,Pregão,29/12/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,COMERCIAL CIRURGICA RIOCLARENSE LTDA ,67.729.178/0004-91,MUNICIPIO DE SANTA CRUZ DO RIO PARDO,46.231.890/0001-43,SANTA CRUZ DO RIO PARDO,SP,"12000,0000","0,0300","0,2073",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,25/08/2021,Pregão,11/01/2022,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,LOGER DISTRIBUIDORA DE MEDICAMENTOS E MATERIAIS HOSPITALARES EIRELI ,27.600.270/0001-90,FUNDO MUNICIPAL DE SAUDE,11.261.188/0001-48,ITABAIANINHA,SE,"200010,0000","0,0300","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,10/11/2021,Pregão,02/02/2022,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA ,00.802.002/0001-02,MUNICIPIO DE NOSSA SENHORA DAS GRACAS,76.970.300/0001-65,NOSSA SENHORA DAS GRACAS,PR,"5000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,09/07/2021,Pregão,14/02/2022,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,A COSTA COMERCIO ATACADISTA DE PRODUTOS FARMACEUTICOS LTDA - ME,02.977.362/0001-62,FUNDO MUNICIPAL DE SAUDE DE CACIMBAS,10.541.009/0001-63,CACIMBAS,PB,"2000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,20/04/2021,Pregão,24/11/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,DROGAFONTE LTDA,08.778.201/0001-26,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DOS RAMOS,11.227.813/0001-35,SAO JOSE DOS RAMOS,PB,"40000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1542300430038,20/10/2021,Pregão,07/12/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,ACACIA COMERCIO DE MEDICAMENTOS LTDA ,03.945.035/0001-91,MUNICIPIO DE FERNANDOPOLIS,47.842.836/0001-05,FERNANDOPOLIS,SP,"150000,0000","0,0300","0,2150",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO - GENÉRICO,Sim,1256801780016,31/03/2021,Pregão,18/06/2021,A,"PRATI, DONADUZZI E CIA LTDA",73.856.593/0001-66,GOIAS COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,10.495.738/0001-20,FUNDO MUNICIPAL DE SAUDE,11.664.446/0001-37,PACAJA,PA,"120000,0000","0,0300","0,2560",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,26/11/2020,Pregão,26/01/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,MEDICAMENTOS DE AZ EIRELI - EPP ,09.676.256/0001-98,MUNICIPIO DE PALMEIRA,76.179.829/0001-65,PALMEIRA,PR,"50000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO - GENÉRICO,Sim,1542302120036,17/11/2020,Pregão,19/03/2021,A,GEOLAB INDUSTRIA FARMACÊUTICA LTDA,03.485.572/0001-04,ARMAZEM DOS MEDICAMENTOS EIRELI ,27.718.661/0001-03,FUNDO MUNICIPAL DE SAUDE DE BURITIS,11.079.071/0001-48,BURITIS,RO,"45000,0000","0,0300","0,2520",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,10/05/2021,Pregão,25/09/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,DROGAFONTE LTDA,08.778.201/0001-26,FUNDO MUNICIPAL DE SAUDE DE SALGADO DE SAO FELIX,11.462.050/0001-07,SALGADO DE SAO FELIX,PB,"50000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,09/08/2021,Pregão,25/11/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,"NNMED - DISTRIBUICAO, IMPORTACAO E EXPORTACAO DE MEDICAMENTOS LTDA - EPP ",15.218.561/0001-39,FUNDO MUNICIPAL DE SAUDE,11.164.805/0001-97,JURIPIRANGA,PB,"70000,0000","0,0300","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não,1091700640028,12/02/2021,Pregão,22/10/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA ,17.875.154/0001-20,R.A.P.-APARECIDA - COMERCIO DE MEDICAMENTOS LTDA ME   ,06.968.107/0001-04,FUNDO MUNICIPAL DE SAUDE,11.508.022/0001-83,BORBOREMA,SP,"8000,0000","0,0300","0,2081",02/2022,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,24/09/2020,Pregão,26/05/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,MEDMAX COMERCIO DE MEDICAMENTOS LTDA - ME,16.553.940/0001-48,FUNDO  MUNICIPAL  DE  SAUDE DE  MARABA,18.478.187/0001-07,MARABA,PA,"175000,0000","0,0300","0,0000",N/A,"0,0286"
BR0267671,"GLIBENCLAMIDA, DOSAGEM:5 MG",COMPRIMIDO,Não, Não Informado,21/07/2021,Pregão,27/09/2021,A,MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA. ,17.875.154/0003-91,ALTERMED MATERIAL MEDICO HOSPITALAR LTDA ,00.802.002/0001-02,MUNICIPIO DE LINDOLFO COLLOR,94.707.486/0001-46,LINDOLFO COLLOR,RS,"7000,0000","0,0300","0,0000",N/A,"0,0286"
